index,group,obst_id,surface,face,external_flux_kw_m2,x,y,z
64,RADM,A01.stl,E-玻璃纤维,+z,367,0.6499999999999999,-0.45,0.405
65,RADM,A01.stl,E-玻璃纤维,+z,367,0.6499999999999999,0.45,0.405
66,RADM,A01.stl,E-玻璃纤维,+z,367,0.6499999999999999,-0.35,0.505
67,RADM,A01.stl,E-玻璃纤维,+z,367,0.6499999999999999,0.35,0.505
68,RADM,A01.stl,E-玻璃纤维,+z,367,0.6499999999999999,-0.15000000000000002,0.605
69,RADM,A01.stl,E-玻璃纤维,+z,367,0.6499999999999999,0.15000000000000002,0.605
70,RADM,A01.stl,E-玻璃纤维,+z,367,0.7,-0.15000000000000002,-0.595
71,RADM,A01.stl,E-玻璃纤维,+z,367,0.7,0.15000000000000002,-0.595
72,RADM,A01.stl,E-玻璃纤维,+z,367,0.7,-0.35,-0.495
73,RADM,A01.stl,E-玻璃纤维,+z,367,0.7,0.35,-0.495
74,RADM,A01.stl,E-玻璃纤维,+z,367,0.7,-0.45,-0.395
75,RADM,A01.stl,E-玻璃纤维,+z,367,0.7,0.45,-0.395
76,RADM,A01.stl,E-玻璃纤维,+z,367,0.7,-0.25,0.605
77,RADM,A01.stl,E-玻璃纤维,+z,367,0.7,0.25,0.605
78,RADM,A01.stl,E-玻璃纤维,+z,157,0.75,-0.55,-0.295
79,RADM,A01.stl,E-玻璃纤维,+z,367,0.75,0.55,-0.295
80,RADM,A01.stl,E-玻璃纤维,+z,367,0.75,-0.55,0.405
81,RADM,A01.stl,E-玻璃纤维,+z,367,0.75,0.55,0.405
82,RADM,A01.stl,E-玻璃纤维,+z,367,0.75,-0.45,0.505
83,RADM,A01.stl,E-玻璃纤维,+z,367,0.75,0.45,0.505
84,RADM,A01.stl,E-玻璃纤维,+z,367,0.75,-0.15000000000000002,0.705
85,RADM,A01.stl,E-玻璃纤维,+z,367,0.75,0.15000000000000002,0.705
86,RADM,A01.stl,E-玻璃纤维,+z,367,0.8,-0.25,-0.595
87,RADM,A01.stl,E-玻璃纤维,+z,367,0.8,0.25,-0.595
88,RADM,A01.stl,E-玻璃纤维,+z,367,0.8,-0.35,0.605
89,RADM,A01.stl,E-玻璃纤维,+z,367,0.8,0.35,0.605
90,RADM,A01.stl,E-玻璃纤维,+z,367,0.85,0.0,-0.695
91,RADM,A01.stl,E-玻璃纤维,+z,367,1.0,0.0,0.905
92,RADM,A01.stl,E-玻璃纤维,+z,367,0.8500000000000001,-0.45,-0.495
93,RADM,A01.stl,E-玻璃纤维,+z,367,0.8500000000000001,0.45,-0.495
94,RADM,A01.stl,E-玻璃纤维,+z,367,0.8500000000000001,-0.55,-0.395
95,RADM,A01.stl,E-玻璃纤维,+z,367,0.8500000000000001,0.55,-0.395
96,RADM,A01.stl,E-玻璃纤维,+z,367,0.8500000000000001,-0.6499999999999999,-0.195
97,RADM,A01.stl,E-玻璃纤维,+z,367,0.8500000000000001,0.6499999999999999,-0.195
98,RADM,A01.stl,E-玻璃纤维,+z,367,0.8500000000000001,-0.6499999999999999,0.305
99,RADM,A01.stl,E-玻璃纤维,+z,367,0.8500000000000001,0.6499999999999999,0.305
100,RADM,A01.stl,E-玻璃纤维,+z,367,0.8500000000000001,-0.15000000000000002,0.805
101,RADM,A01.stl,E-玻璃纤维,+z,367,0.8500000000000001,0.15000000000000002,0.805
102,RADM,A01.stl,E-玻璃纤维,+z,367,0.9,-0.15000000000000002,-0.695
103,RADM,A01.stl,E-玻璃纤维,+z,367,0.9,0.15000000000000002,-0.695
104,RADM,A01.stl,E-玻璃纤维,+z,367,0.9,-0.35,-0.595
105,RADM,A01.stl,E-玻璃纤维,+z,367,0.9,0.35,-0.595
106,RADM,A01.stl,E-玻璃纤维,+z,367,0.9,-0.55,0.505
107,RADM,A01.stl,E-玻璃纤维,+z,367,0.9,0.55,0.505
108,RADM,A01.stl,E-玻璃纤维,+z,367,0.9,-0.45,0.605
109,RADM,A01.stl,E-玻璃纤维,+z,367,0.9,0.45,0.605
110,RADM,A01.stl,E-玻璃纤维,+z,367,0.9,-0.25,0.705
111,RADM,A01.stl,E-玻璃纤维,+z,367,0.9,0.25,0.705
112,RADM,A01.stl,E-玻璃纤维,+z,157,0.95,-0.6499999999999999,-0.295
113,RADM,A01.stl,E-玻璃纤维,+z,367,0.95,0.6499999999999999,-0.295
114,RADM,A01.stl,E-玻璃纤维,+z,367,0.95,-0.6499999999999999,0.405
115,RADM,A01.stl,E-玻璃纤维,+z,367,0.95,0.6499999999999999,0.405
116,RADM,A01.stl,E-玻璃纤维,+z,367,1.0,-0.25,-0.695
117,RADM,A01.stl,E-玻璃纤维,+z,367,1.0,0.25,-0.695
118,RADM,A01.stl,E-玻璃纤维,+z,367,1.0,-0.45,-0.595
119,RADM,A01.stl,E-玻璃纤维,+z,367,1.0,0.45,-0.595
120,RADM,A01.stl,E-玻璃纤维,+z,367,1.0,-0.55,-0.495
121,RADM,A01.stl,E-玻璃纤维,+z,367,1.0,0.55,-0.495
122,RADM,A01.stl,E-玻璃纤维,+z,367,1.0,-0.35,0.705
123,RADM,A01.stl,E-玻璃纤维,+z,367,1.0,0.35,0.705
124,RADM,A01.stl,E-玻璃纤维,+z,367,1.1,-0.15000000000000002,0.905
125,RADM,A01.stl,E-玻璃纤维,+z,367,1.1,0.15000000000000002,0.905
126,RADM,A01.stl,E-玻璃纤维,+z,367,1.05,-0.6499999999999999,-0.395
127,RADM,A01.stl,E-玻璃纤维,+z,367,1.05,0.6499999999999999,-0.395
128,RADM,A01.stl,E-玻璃纤维,+z,367,1.05,-0.75,-0.195
129,RADM,A01.stl,E-玻璃纤维,+z,367,1.05,0.75,-0.195
130,RADM,A01.stl,E-玻璃纤维,+z,367,1.05,-0.75,0.305
131,RADM,A01.stl,E-玻璃纤维,+z,367,1.05,0.75,0.305
132,RADM,A01.stl,E-玻璃纤维,+z,367,1.05,-0.6499999999999999,0.505
133,RADM,A01.stl,E-玻璃纤维,+z,367,1.05,0.6499999999999999,0.505
134,RADM,A01.stl,E-玻璃纤维,+z,367,1.05,-0.55,0.605
135,RADM,A01.stl,E-玻璃纤维,+z,367,1.05,0.55,0.605
136,RADM,A01.stl,E-玻璃纤维,+z,367,1.1,0.0,-0.795
137,RADM,A01.stl,E-玻璃纤维,+z,367,1.1,-0.35,-0.695
138,RADM,A01.stl,E-玻璃纤维,+z,367,1.1,0.35,-0.695
