index,group,obst_id,surface,face,external_flux_kw_m2,x,y,z
60,RADM,A01.stl,E-玻璃纤维,+z,1471,0.75,-0.15000000000000002,0.735
61,RADM,A01.stl,E-玻璃纤维,+z,1471,0.75,0.15000000000000002,0.735
62,RADM,A01.stl,E-玻璃纤维,+z,1471,0.8,-0.35,0.635
63,RADM,A01.stl,E-玻璃纤维,+z,1471,0.8,0.35,0.635
64,RADM,A01.stl,E-玻璃纤维,+z,1471,1.0,0.0,0.935
65,RADM,A01.stl,E-玻璃纤维,+z,706,0.8500000000000001,0.45,-0.46499999999999997
66,RADM,A01.stl,E-玻璃纤维,+z,706,0.8500000000000001,-0.6499999999999999,-0.165
67,RADM,A01.stl,E-玻璃纤维,+z,1471,0.8500000000000001,0.6499999999999999,-0.165
68,RADM,A01.stl,E-玻璃纤维,+z,1471,0.8500000000000001,-0.6499999999999999,0.33499999999999996
69,RADM,A01.stl,E-玻璃纤维,+z,1471,0.8500000000000001,0.6499999999999999,0.33499999999999996
70,RADM,A01.stl,E-玻璃纤维,+z,1471,0.8500000000000001,-0.15000000000000002,0.8350000000000001
71,RADM,A01.stl,E-玻璃纤维,+z,1471,0.8500000000000001,0.15000000000000002,0.8350000000000001
72,RADM,A01.stl,E-玻璃纤维,+z,1471,0.9,-0.55,0.535
73,RADM,A01.stl,E-玻璃纤维,+z,1471,0.9,0.55,0.535
74,RADM,A01.stl,E-玻璃纤维,+z,1471,0.9,-0.45,0.635
75,RADM,A01.stl,E-玻璃纤维,+z,1471,0.9,0.45,0.635
76,RADM,A01.stl,E-玻璃纤维,+z,1471,0.9,-0.25,0.735
77,RADM,A01.stl,E-玻璃纤维,+z,1471,0.9,0.25,0.735
78,RADM,A01.stl,E-玻璃纤维,+z,706,0.95,-0.6499999999999999,-0.265
79,RADM,A01.stl,E-玻璃纤维,+z,1471,0.95,0.6499999999999999,-0.265
80,RADM,A01.stl,E-玻璃纤维,+z,1471,0.95,-0.6499999999999999,0.43500000000000005
81,RADM,A01.stl,E-玻璃纤维,+z,1471,0.95,0.6499999999999999,0.43500000000000005
82,RADM,A01.stl,E-玻璃纤维,+z,706,0.9333333333333333,0.45,-0.565
83,RADM,A01.stl,E-玻璃纤维,+z,1471,1.0,-0.35,0.735
84,RADM,A01.stl,E-玻璃纤维,+z,1471,1.0,0.35,0.735
85,RADM,A01.stl,E-玻璃纤维,+z,1471,1.1,-0.15000000000000002,0.935
86,RADM,A01.stl,E-玻璃纤维,+z,1471,1.1,0.15000000000000002,0.935
87,RADM,A01.stl,E-玻璃纤维,+z,353,1.05,-0.6499999999999999,-0.365
88,RADM,A01.stl,E-玻璃纤维,+z,706,1.05,0.6499999999999999,-0.365
89,RADM,A01.stl,E-玻璃纤维,+z,1471,1.05,-0.75,-0.165
90,RADM,A01.stl,E-玻璃纤维,+z,1471,1.05,0.75,-0.165
91,RADM,A01.stl,E-玻璃纤维,+z,1471,1.05,-0.75,0.33499999999999996
92,RADM,A01.stl,E-玻璃纤维,+z,1471,1.05,0.75,0.33499999999999996
93,RADM,A01.stl,E-玻璃纤维,+z,1471,1.05,-0.6499999999999999,0.535
94,RADM,A01.stl,E-玻璃纤维,+z,1471,1.05,0.6499999999999999,0.535
95,RADM,A01.stl,E-玻璃纤维,+z,1471,1.05,-0.55,0.635
96,RADM,A01.stl,E-玻璃纤维,+z,1471,1.05,0.55,0.635
97,RADM,A01.stl,E-玻璃纤维,+z,1471,1.1,-0.45,0.735
98,RADM,A01.stl,E-玻璃纤维,+z,1471,1.1,0.45,0.735
99,RADM,A01.stl,E-玻璃纤维,+z,1471,1.1,-0.25,0.8350000000000001
100,RADM,A01.stl,E-玻璃纤维,+z,1471,1.1,0.25,0.8350000000000001
101,RADM,A01.stl,E-玻璃纤维,+z,1471,1.15,-0.75,0.43500000000000005
102,RADM,A01.stl,E-玻璃纤维,+z,1471,1.15,0.75,0.43500000000000005
103,RADM,A01.stl,E-玻璃纤维,+z,1471,1.15,0.35,0.8350000000000001
104,RADM,A01.stl,E-玻璃纤维,+z,1471,1.2000000000000002,-0.6499999999999999,0.635
105,RADM,A01.stl,E-玻璃纤维,+z,1471,1.2000000000000002,0.6499999999999999,0.635
106,RADM,A01.stl,E-玻璃纤维,+z,1471,1.2000000000000002,-0.55,0.735
107,RADM,A01.stl,E-玻璃纤维,+z,1471,1.2000000000000002,0.55,0.735
108,RADM,A01.stl,E-玻璃纤维,+z,1471,1.2000000000000002,-0.35,0.8350000000000001
109,RADM,A01.stl,E-玻璃纤维,+z,1118,1.25,-0.8500000000000001,0.23500000000000001
110,RADM,A01.stl,E-玻璃纤维,+z,1118,1.25,0.8500000000000001,0.23500000000000001
111,RADM,A01.stl,E-玻璃纤维,+z,1471,1.25,-0.75,0.535
112,RADM,A01.stl,E-玻璃纤维,+z,1471,1.25,0.75,0.535
113,RADM,A01.stl,E-玻璃纤维,+z,1471,1.25,-0.45,0.8350000000000001
114,RADM,A01.stl,E-玻璃纤维,+z,1471,1.25,0.45,0.8350000000000001
115,RADM,A01.stl,E-玻璃纤维,+z,1471,1.25,-0.25,0.935
116,RADM,A01.stl,E-玻璃纤维,+z,706,1.3499999999999999,-0.25,0.935
117,RADM,A01.stl,E-玻璃纤维,+z,1471,1.25,0.30000000000000004,0.935
118,RADM,A01.stl,E-玻璃纤维,+z,706,1.3499999999999999,0.25,0.935
119,RADM,A01.stl,E-玻璃纤维,+z,1471,1.3499999999999999,0.35000000000000003,0.935
120,RADM,A01.stl,E-玻璃纤维,+z,353,1.35,-0.8500000000000001,0.43500000000000005
121,RADM,A01.stl,E-玻璃纤维,+z,353,1.35,0.8500000000000001,0.43500000000000005
122,RADM,A01.stl,E-玻璃纤维,+z,353,1.35,-0.75,0.635
123,RADM,A01.stl,E-玻璃纤维,+z,706,1.35,0.75,0.635
124,RADM,A01.stl,E-玻璃纤维,+z,706,1.35,-0.6499999999999999,0.735
125,RADM,A01.stl,E-玻璃纤维,+z,706,1.35,0.6499999999999999,0.735
126,RADM,A01.stl,E-玻璃纤维,+z,1118,1.35,-0.55,0.8350000000000001
127,RADM,A01.stl,E-玻璃纤维,+z,1471,1.35,0.55,0.8350000000000001
128,RADM,A01.stl,E-玻璃纤维,+z,1471,1.35,-0.45,0.935
129,RADM,A01.stl,E-玻璃纤维,+z,1118,1.35,-0.35,0.935
130,RADM,A01.stl,E-玻璃纤维,+z,1471,1.35,0.45,0.935
131,RADM,A01.stl,E-玻璃纤维,+z,1471,1.35,0.0,1.035
132,RADM,A01.stl,E-玻璃纤维,+x,412,0.03500000000000003,0.0,0.0
133,RADM,A01.stl,E-玻璃纤维,+x,412,0.135,0.0,-0.25
134,RADM,A01.stl,E-玻璃纤维,+x,412,0.135,-0.15000000000000002,0.0
135,RADM,A01.stl,E-玻璃纤维,+x,412,0.135,0.15000000000000002,0.0
136,RADM,A01.stl,E-玻璃纤维,+x,412,0.135,0.0,0.25
137,RADM,A01.stl,E-玻璃纤维,+x,412,0.23500000000000001,-0.15000000000000002,-0.25
138,RADM,A01.stl,E-玻璃纤维,+x,412,0.23500000000000001,0.15000000000000002,-0.25
139,RADM,A01.stl,E-玻璃纤维,+x,412,0.23500000000000001,-0.25,0.15000000000000002
140,RADM,A01.stl,E-玻璃纤维,+x,412,0.23500000000000001,0.25,0.15000000000000002
141,RADM,A01.stl,E-玻璃纤维,+x,412,0.23500000000000001,-0.15000000000000002,0.25
142,RADM,A01.stl,E-玻璃纤维,+x,412,0.23500000000000001,0.15000000000000002,0.25
143,RADM,A01.stl,E-玻璃纤维,+x,412,0.23500000000000001,0.0,0.35
144,RADM,A01.stl,E-玻璃纤维,+x,176,0.33499999999999996,-0.35,-0.04999999999999999
145,RADM,A01.stl,E-玻璃纤维,+x,412,0.33499999999999996,-0.35,0.15000000000000002
146,RADM,A01.stl,E-玻璃纤维,+x,412,0.33499999999999996,0.35,0.0
147,RADM,A01.stl,E-玻璃纤维,+x,412,0.33499999999999996,-0.25,0.25
148,RADM,A01.stl,E-玻璃纤维,+x,412,0.33499999999999996,0.25,0.25
149,RADM,A01.stl,E-玻璃纤维,+x,412,0.33499999999999996,-0.15000000000000002,0.35
150,RADM,A01.stl,E-玻璃纤维,+x,412,0.33499999999999996,0.15000000000000002,0.35
