index,group,obst_id,surface,face,external_flux_kw_m2,x,y,z
233,RADM,A01.stl,E-玻璃纤维,+z,490,0.5,0.15000000000000002,0.535
234,RADM,A01.stl,E-玻璃纤维,+z,490,0.55,-0.35,-0.365
235,RADM,A01.stl,E-玻璃纤维,+z,490,0.55,0.35,-0.365
236,RADM,A01.stl,E-玻璃纤维,+z,490,0.55,-0.45,-0.265
237,RADM,A01.stl,E-玻璃纤维,+z,490,0.55,0.45,-0.265
238,RADM,A01.stl,E-玻璃纤维,+z,490,0.55,-0.45,0.33499999999999996
239,RADM,A01.stl,E-玻璃纤维,+z,490,0.55,0.45,0.33499999999999996
240,RADM,A01.stl,E-玻璃纤维,+z,490,0.55,-0.35,0.43500000000000005
241,RADM,A01.stl,E-玻璃纤维,+z,490,0.55,0.35,0.43500000000000005
242,RADM,A01.stl,E-玻璃纤维,+z,490,0.55,-0.25,0.535
243,RADM,A01.stl,E-玻璃纤维,+z,490,0.55,0.25,0.535
244,RADM,A01.stl,E-玻璃纤维,+z,490,0.6,-0.25,-0.46499999999999997
245,RADM,A01.stl,E-玻璃纤维,+z,490,0.6,0.25,-0.46499999999999997
246,RADM,A01.stl,E-玻璃纤维,+z,490,0.6,0.0,0.635
247,RADM,A01.stl,E-玻璃纤维,+z,490,0.6499999999999999,0.0,-0.565
248,RADM,A01.stl,E-玻璃纤维,+z,210,0.6499999999999999,-0.55,-0.165
249,RADM,A01.stl,E-玻璃纤维,+z,490,0.6499999999999999,0.55,-0.165
250,RADM,A01.stl,E-玻璃纤维,+z,210,0.6499999999999999,-0.55,0.23500000000000001
251,RADM,A01.stl,E-玻璃纤维,+z,490,0.6499999999999999,0.55,0.23500000000000001
252,RADM,A01.stl,E-玻璃纤维,+z,490,0.6499999999999999,-0.45,0.43500000000000005
253,RADM,A01.stl,E-玻璃纤维,+z,490,0.6499999999999999,0.45,0.43500000000000005
254,RADM,A01.stl,E-玻璃纤维,+z,490,0.6499999999999999,-0.35,0.535
255,RADM,A01.stl,E-玻璃纤维,+z,490,0.6499999999999999,0.35,0.535
256,RADM,A01.stl,E-玻璃纤维,+z,490,0.6499999999999999,-0.15000000000000002,0.635
257,RADM,A01.stl,E-玻璃纤维,+z,490,0.6499999999999999,0.15000000000000002,0.635
258,RADM,A01.stl,E-玻璃纤维,+z,490,0.7,-0.15000000000000002,-0.565
259,RADM,A01.stl,E-玻璃纤维,+z,490,0.7,0.15000000000000002,-0.565
260,RADM,A01.stl,E-玻璃纤维,+z,490,0.7,-0.35,-0.46499999999999997
261,RADM,A01.stl,E-玻璃纤维,+z,490,0.7,0.35,-0.46499999999999997
262,RADM,A01.stl,E-玻璃纤维,+z,490,0.7,-0.45,-0.365
263,RADM,A01.stl,E-玻璃纤维,+z,490,0.7,0.45,-0.365
264,RADM,A01.stl,E-玻璃纤维,+z,490,0.7,-0.25,0.635
265,RADM,A01.stl,E-玻璃纤维,+z,490,0.7,0.25,0.635
266,RADM,A01.stl,E-玻璃纤维,+z,210,0.75,-0.55,-0.265
267,RADM,A01.stl,E-玻璃纤维,+z,490,0.75,0.55,-0.265
268,RADM,A01.stl,E-玻璃纤维,+z,490,0.75,-0.55,0.43500000000000005
269,RADM,A01.stl,E-玻璃纤维,+z,490,0.75,0.55,0.43500000000000005
270,RADM,A01.stl,E-玻璃纤维,+z,490,0.75,-0.45,0.535
271,RADM,A01.stl,E-玻璃纤维,+z,490,0.75,0.45,0.535
272,RADM,A01.stl,E-玻璃纤维,+z,490,0.75,-0.15000000000000002,0.735
273,RADM,A01.stl,E-玻璃纤维,+z,490,0.75,0.15000000000000002,0.735
274,RADM,A01.stl,E-玻璃纤维,+z,490,0.8,-0.25,-0.565
275,RADM,A01.stl,E-玻璃纤维,+z,490,0.8,0.25,-0.565
276,RADM,A01.stl,E-玻璃纤维,+z,490,0.8,-0.35,0.635
277,RADM,A01.stl,E-玻璃纤维,+z,490,0.8,0.35,0.635
278,RADM,A01.stl,E-玻璃纤维,+z,490,0.85,0.0,-0.6649999999999999
279,RADM,A01.stl,E-玻璃纤维,+z,490,1.0,0.0,0.935
280,RADM,A01.stl,E-玻璃纤维,+z,490,0.8500000000000001,-0.45,-0.46499999999999997
281,RADM,A01.stl,E-玻璃纤维,+z,490,0.8500000000000001,0.45,-0.46499999999999997
282,RADM,A01.stl,E-玻璃纤维,+z,490,0.8500000000000001,-0.55,-0.365
283,RADM,A01.stl,E-玻璃纤维,+z,490,0.8500000000000001,0.55,-0.365
284,RADM,A01.stl,E-玻璃纤维,+z,490,0.8500000000000001,-0.6499999999999999,-0.165
285,RADM,A01.stl,E-玻璃纤维,+z,490,0.8500000000000001,0.6499999999999999,-0.165
286,RADM,A01.stl,E-玻璃纤维,+z,490,0.8500000000000001,-0.6499999999999999,0.33499999999999996
287,RADM,A01.stl,E-玻璃纤维,+z,490,0.8500000000000001,0.6499999999999999,0.33499999999999996
288,RADM,A01.stl,E-玻璃纤维,+z,490,0.8500000000000001,-0.15000000000000002,0.8350000000000001
289,RADM,A01.stl,E-玻璃纤维,+z,490,0.8500000000000001,0.15000000000000002,0.8350000000000001
290,RADM,A01.stl,E-玻璃纤维,+z,490,0.9,-0.15000000000000002,-0.6649999999999999
291,RADM,A01.stl,E-玻璃纤维,+z,490,0.9,0.15000000000000002,-0.6649999999999999
292,RADM,A01.stl,E-玻璃纤维,+z,490,0.9,-0.35,-0.565
293,RADM,A01.stl,E-玻璃纤维,+z,490,0.9,0.35,-0.565
294,RADM,A01.stl,E-玻璃纤维,+z,490,0.9,-0.55,0.535
295,RADM,A01.stl,E-玻璃纤维,+z,490,0.9,0.55,0.535
296,RADM,A01.stl,E-玻璃纤维,+z,490,0.9,-0.45,0.635
297,RADM,A01.stl,E-玻璃纤维,+z,490,0.9,0.45,0.635
298,RADM,A01.stl,E-玻璃纤维,+z,490,0.9,-0.25,0.735
299,RADM,A01.stl,E-玻璃纤维,+z,490,0.9,0.25,0.735
300,RADM,A01.stl,E-玻璃纤维,+z,210,0.95,-0.6499999999999999,-0.265
301,RADM,A01.stl,E-玻璃纤维,+z,490,0.95,0.6499999999999999,-0.265
302,RADM,A01.stl,E-玻璃纤维,+z,490,0.95,-0.6499999999999999,0.43500000000000005
303,RADM,A01.stl,E-玻璃纤维,+z,490,0.95,0.6499999999999999,0.43500000000000005
304,RADM,A01.stl,E-玻璃纤维,+z,490,1.0,-0.25,-0.6649999999999999
305,RADM,A01.stl,E-玻璃纤维,+z,490,1.0,0.25,-0.6649999999999999
306,RADM,A01.stl,E-玻璃纤维,+z,490,1.0,-0.45,-0.565
307,RADM,A01.stl,E-玻璃纤维,+z,490,1.0,0.45,-0.565
308,RADM,A01.stl,E-玻璃纤维,+z,490,1.0,-0.55,-0.46499999999999997
309,RADM,A01.stl,E-玻璃纤维,+z,490,1.0,0.55,-0.46499999999999997
310,RADM,A01.stl,E-玻璃纤维,+z,490,1.0,-0.35,0.735
311,RADM,A01.stl,E-玻璃纤维,+z,490,1.0,0.35,0.735
312,RADM,A01.stl,E-玻璃纤维,+z,490,1.1,-0.15000000000000002,0.935
313,RADM,A01.stl,E-玻璃纤维,+z,490,1.1,0.15000000000000002,0.935
314,RADM,A01.stl,E-玻璃纤维,+z,490,1.05,-0.6499999999999999,-0.365
315,RADM,A01.stl,E-玻璃纤维,+z,490,1.05,0.6499999999999999,-0.365
316,RADM,A01.stl,E-玻璃纤维,+z,490,1.05,-0.75,-0.165
317,RADM,A01.stl,E-玻璃纤维,+z,490,1.05,0.75,-0.165
318,RADM,A01.stl,E-玻璃纤维,+z,490,1.05,-0.75,0.33499999999999996
319,RADM,A01.stl,E-玻璃纤维,+z,490,1.05,0.75,0.33499999999999996
320,RADM,A01.stl,E-玻璃纤维,+z,490,1.05,-0.6499999999999999,0.535
321,RADM,A01.stl,E-玻璃纤维,+z,490,1.05,0.6499999999999999,0.535
322,RADM,A01.stl,E-玻璃纤维,+z,490,1.05,-0.55,0.635
323,RADM,A01.stl,E-玻璃纤维,+z,490,1.05,0.55,0.635
324,RADM,A01.stl,E-玻璃纤维,+z,490,1.1,0.0,-0.765
325,RADM,A01.stl,E-玻璃纤维,+z,490,1.1,-0.35,-0.6649999999999999
326,RADM,A01.stl,E-玻璃纤维,+z,490,1.1,0.35,-0.6649999999999999
327,RADM,A01.stl,E-玻璃纤维,+z,490,1.1,-0.45,0.735
328,RADM,A01.stl,E-玻璃纤维,+z,490,1.1,0.45,0.735
329,RADM,A01.stl,E-玻璃纤维,+z,490,1.1,-0.25,0.8350000000000001
330,RADM,A01.stl,E-玻璃纤维,+z,490,1.1,0.25,0.8350000000000001
331,RADM,A01.stl,E-玻璃纤维,+z,490,1.15,-0.75,-0.265
332,RADM,A01.stl,E-玻璃纤维,+z,490,1.15,0.75,-0.265
333,RADM,A01.stl,E-玻璃纤维,+z,490,1.15,-0.75,0.43500000000000005
334,RADM,A01.stl,E-玻璃纤维,+z,490,1.15,0.75,0.43500000000000005
335,RADM,A01.stl,E-玻璃纤维,+z,490,1.15,0.35,0.8350000000000001
336,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,-0.25,-0.765
337,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,0.25,-0.765
338,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,-0.45,-0.6649999999999999
339,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,0.45,-0.6649999999999999
340,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,-0.55,-0.565
341,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,0.55,-0.565
342,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,-0.6499999999999999,-0.46499999999999997
343,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,0.6499999999999999,-0.46499999999999997
344,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,-0.6499999999999999,0.635
345,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,0.6499999999999999,0.635
346,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,-0.55,0.735
347,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,0.55,0.735
348,RADM,A01.stl,E-玻璃纤维,+z,490,1.2000000000000002,-0.35,0.8350000000000001
349,RADM,A01.stl,E-玻璃纤维,+z,490,1.25,-0.8500000000000001,-0.065
350,RADM,A01.stl,E-玻璃纤维,+z,490,1.25,0.8500000000000001,-0.065
351,RADM,A01.stl,E-玻璃纤维,+z,490,1.25,-0.8500000000000001,0.23500000000000001
352,RADM,A01.stl,E-玻璃纤维,+z,490,1.25,0.8500000000000001,0.23500000000000001
353,RADM,A01.stl,E-玻璃纤维,+z,490,1.25,-0.75,0.535
354,RADM,A01.stl,E-玻璃纤维,+z,490,1.25,0.75,0.535
355,RADM,A01.stl,E-玻璃纤维,+z,490,1.25,-0.45,0.8350000000000001
356,RADM,A01.stl,E-玻璃纤维,+z,490,1.25,0.45,0.8350000000000001
357,RADM,A01.stl,E-玻璃纤维,+z,490,1.2999999999999998,0.0,-0.865
358,RADM,A01.stl,E-玻璃纤维,+z,490,1.2999999999999998,-0.35,-0.765
359,RADM,A01.stl,E-玻璃纤维,+z,490,1.2999999999999998,0.35,-0.765
360,RADM,A01.stl,E-玻璃纤维,+z,490,1.2999999999999998,-0.75,-0.365
361,RADM,A01.stl,E-玻璃纤维,+z,490,1.2999999999999998,0.75,-0.365
362,RADM,A01.stl,E-玻璃纤维,+z,490,1.2999999999999998,-0.25,0.935
363,RADM,A01.stl,E-玻璃纤维,+z,490,1.2999999999999998,0.30000000000000004,0.935
364,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,-0.25,-0.865
365,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,0.25,-0.865
366,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,-0.45,-0.765
367,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,0.45,-0.765
368,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,-0.55,-0.6649999999999999
369,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,0.55,-0.6649999999999999
370,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,-0.6499999999999999,-0.565
371,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,0.6499999999999999,-0.565
372,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,-0.8500000000000001,-0.165
373,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,0.8500000000000001,-0.165
374,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,-0.8500000000000001,0.43500000000000005
375,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,0.8500000000000001,0.43500000000000005
376,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,-0.75,0.635
377,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,0.75,0.635
378,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,-0.6499999999999999,0.735
379,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,0.6499999999999999,0.735
380,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,-0.55,0.8350000000000001
381,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,0.55,0.8350000000000001
382,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,-0.4,0.935
383,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,0.45,0.935
384,RADM,A01.stl,E-玻璃纤维,+z,490,1.35,0.0,1.035
385,RADM,A01.stl,E-玻璃纤维,-x,1749,-0.034999999999999976,0.0,0.0
386,RADM,A01.stl,E-玻璃纤维,-x,1749,0.065,0.0,-0.25
